"GEO_ID","NAME","P3_001N","P3_002N","P3_003N","P3_004N","P3_005N","P3_006N","P3_007N","P3_008N","P3_009N","P3_010N","P3_011N","P3_012N","P3_013N","P3_014N","P3_015N","P3_016N","P3_017N","P3_018N","P3_019N","P3_020N","P3_021N","P3_022N","P3_023N","P3_024N","P3_025N","P3_026N","P3_027N","P3_028N","P3_029N","P3_030N","P3_031N","P3_032N","P3_033N","P3_034N","P3_035N","P3_036N","P3_037N","P3_038N","P3_039N","P3_040N","P3_041N","P3_042N","P3_043N","P3_044N","P3_045N","P3_046N","P3_047N","P3_048N","P3_049N","P3_050N","P3_051N","P3_052N","P3_053N","P3_054N","P3_055N","P3_056N","P3_057N","P3_058N","P3_059N","P3_060N","P3_061N","P3_062N","P3_063N","P3_064N","P3_065N","P3_066N","P3_067N","P3_068N","P3_069N","P3_070N","P3_071N",
"7000000US42069000150","Blakely Ward 03 District 01, Lackawanna County, Pennsylvania","1298","1254","1203","21","2","16","0","12","44","44","7","9","5","0","18","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000160","Blakely Ward 03 District 02, Lackawanna County, Pennsylvania","1895","1853","1771","36","3","27","0","16","42","41","3","9","2","0","23","3","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000175","Carbondale Ward 01 District 01, Lackawanna County, Pennsylvania","1223","1176","1101","38","1","7","0","29","47","43","10","9","4","0","16","1","0","0","2","0","0","1","0","0","0","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000180","Carbondale Ward 01 District 02, Lackawanna County, Pennsylvania","714","682","657","7","0","2","0","16","32","31","5","13","2","0","10","0","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000230","Carbondale Ward 03 District 01, Lackawanna County, Pennsylvania","330","315","295","5","0","4","0","11","15","15","0","0","0","0","12","0","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000240","Carbondale Ward 03 District 02, Lackawanna County, Pennsylvania","736","699","649","5","8","9","0","28","37","36","4","4","2","0","23","0","0","0","3","0","0","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000245","Carbondale Ward 03 District 03, Lackawanna County, Pennsylvania","954","908","879","16","1","0","0","12","46","46","8","17","1","0","19","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000275","Carbondale Ward 04 District 01, Lackawanna County, Pennsylvania","896","862","805","26","1","3","0","27","34","31","6","3","1","0","17","0","0","0","3","0","0","0","0","1","0","3","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000305","Carbondale Ward 05 District 01, Lackawanna County, Pennsylvania","578","548","529","10","0","1","0","8","30","30","5","10","2","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000315","Carbondale Ward 05 District 02, Lackawanna County, Pennsylvania","492","476","466","2","3","2","0","3","16","16","0","3","4","0","7","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000340","Carbondale Ward 06 District 01, Lackawanna County, Pennsylvania","576","558","528","12","0","1","0","17","18","18","0","4","0","0","11","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000355","Carbondale Ward 06 District 02, Lackawanna County, Pennsylvania","383","356","321","12","3","4","0","16","27","27","8","4","2","0","11","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000370","Carbondale District Northeast, Lackawanna County, Pennsylvania","355","349","345","0","2","1","1","0","6","6","3","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000380","Carbondale District Northwest, Lackawanna County, Pennsylvania","223","213","206","4","1","0","0","2","10","7","2","3","0","0","2","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000390","Carbondale District South, Lackawanna County, Pennsylvania","338","330","324","0","0","4","0","2","8","8","0","2","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000400","CLARKS GREEN Voting District, Lackawanna County, Pennsylvania","1194","1145","1095","3","0","38","0","9","49","46","0","9","4","0","33","0","0","0","0","0","0","0","0","0","0","3","0","0","0","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000410","Clarks Summit District 01, Lackawanna County, Pennsylvania","873","841","801","6","2","27","0","5","32","29","7","4","3","0","15","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000420","Clarks Summit District 02, Lackawanna County, Pennsylvania","1181","1161","1125","2","1","23","0","10","20","18","1","1","5","0","9","0","0","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US42069000430","Clarks Summit District 03, Lackawanna County, Pennsylvania","984","948","922","3","0","16","0","7","36","36","8","3","0","0","25","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000440","Clarks Summit District 04, Lackawanna County, Pennsylvania","1060","1015","985","9","0","17","0","4","45","43","0","9","3","0","31","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000450","CLIFTON Voting District, Lackawanna County, Pennsylvania","1223","1153","1107","19","0","7","0","20","70","67","3","10","1","1","45","0","3","0","3","0","0","0","1","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000460","COVINGTON Voting District, Lackawanna County, Pennsylvania","1749","1668","1612","15","2","8","2","29","81","79","5","14","5","0","51","0","0","0","1","0","0","0","3","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000470","DALTON Voting District, Lackawanna County, Pennsylvania","1064","1036","1014","9","1","5","0","7","28","27","0","11","4","1","11","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000480","Dickson City Ward 01 District 01, Lackawanna County, Pennsylvania","767","741","689","25","0","19","0","8","26","26","3","3","1","0","17","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000495","Dickson City Ward 01 District 02, Lackawanna County, Pennsylvania","1063","1012","950","33","0","13","0","16","51","49","0","3","4","0","39","1","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000525","Dickson City Ward 02 District 01, Lackawanna County, Pennsylvania","1024","982","927","24","0","11","1","19","42","40","6","7","2","0","21","0","2","0","1","0","0","1","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000540","Dickson City Ward 03 District 01, Lackawanna County, Pennsylvania","635","620","596","5","1","8","0","10","15","12","0","3","0","0","7","0","0","0","2","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000550","Dickson City Ward 03 District 02, Lackawanna County, Pennsylvania","826","810","782","10","2","9","0","7","16","16","1","5","0","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000565","Dickson City Ward 03 District 03, Lackawanna County, Pennsylvania","673","640","622","4","5","7","0","2","33","33","3","3","0","0","24","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000585","Dunmore Ward 01 District 01, Lackawanna County, Pennsylvania","1501","1476","1345","55","0","29","1","46","25","21","0","7","8","0","4","1","0","0","1","0","0","0","0","0","0","4","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000595","Dunmore Ward 01 District 02, Lackawanna County, Pennsylvania","1233","1202","1131","20","2","33","0","16","31","31","2","3","7","0","16","2","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000600","Dunmore Ward 01 District 03, Lackawanna County, Pennsylvania","1231","1204","1139","16","2","37","0","10","27","27","9","2","6","2","7","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000620","Dunmore Ward 02 District 01, Lackawanna County, Pennsylvania","1060","1015","955","26","3","18","0","13","45","43","12","9","10","0","10","0","0","0","2","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000635","Dunmore Ward 02 District 02, Lackawanna County, Pennsylvania","1205","1180","1136","14","4","6","0","20","25","22","0","3","2","0","15","1","0","0","0","0","0","1","0","0","0","3","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000665","Dunmore Ward 03 District 01, Lackawanna County, Pennsylvania","1013","987","919","30","1","11","0","26","26","24","2","5","2","0","13","0","0","0","2","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000670","Dunmore Ward 03 District 02, Lackawanna County, Pennsylvania","755","731","649","17","3","39","0","23","24","24","3","6","6","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000700","Dunmore Ward 05, Lackawanna County, Pennsylvania","715","699","585","23","1","75","0","15","16","14","1","2","2","0","3","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US42069000710","Dunmore Ward 06 District 01, Lackawanna County, Pennsylvania","688","661","623","15","0","14","0","9","27","25","9","2","1","0","11","0","0","0","2","0","0","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000720","Dunmore Ward 06 District 02, Lackawanna County, Pennsylvania","731","709","677","9","1","13","1","8","22","21","6","1","2","2","9","0","0","0","1","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000730","Dunmore Ward 06 District 03, Lackawanna County, Pennsylvania","978","948","752","33","0","136","0","27","30","30","1","5","2","0","20","0","0","0","1","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000745","Dunmore Ward 06 District 04, Lackawanna County, Pennsylvania","593","574","545","20","0","1","0","8","19","19","13","1","0","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000760","ELMHURST Voting District, Lackawanna County, Pennsylvania","698","676","662","6","0","3","0","5","22","17","1","1","2","3","10","0","0","0","0","0","0","0","0","0","0","5","0","0","0","1","1","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000770","Fell District 01, Lackawanna County, Pennsylvania","530","506","494","5","1","3","0","3","24","20","2","4","3","0","11","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","2","0","0","0","0","0","0",
"7000000US42069000780","Fell District 02, Lackawanna County, Pennsylvania","649","614","591","6","4","2","1","10","35","33","2","13","2","0","16","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US42069000790","Fell District 03, Lackawanna County, Pennsylvania","483","471","458","3","1","3","0","6","12","12","1","4","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000800","Fell District 04, Lackawanna County, Pennsylvania","184","180","174","4","1","0","0","1","4","4","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000810","GLENBURN Voting District, Lackawanna County, Pennsylvania","1104","1070","1033","8","0","24","0","5","34","33","0","8","6","1","17","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000820","GREENFIELD Voting District, Lackawanna County, Pennsylvania","1814","1779","1762","5","0","7","0","5","35","35","2","10","0","0","22","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000830","JEFFERSON Voting District, Lackawanna County, Pennsylvania","2980","2902","2864","11","6","11","0","10","78","77","2","33","5","0","35","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0",
"7000000US42069000840","Jermyn Ward 01, Lackawanna County, Pennsylvania","476","446","435","5","2","1","0","3","30","28","0","16","0","0","8","0","0","1","2","0","0","0","0","0","1","2","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000850","Jermyn Ward 02, Lackawanna County, Pennsylvania","707","695","666","14","0","3","0","12","12","12","0","2","3","0","5","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000860","Jermyn Ward 03, Lackawanna County, Pennsylvania","567","562","558","0","1","1","0","2","5","5","0","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000875","Jessup Ward 01 District 01, Lackawanna County, Pennsylvania","870","832","806","8","6","7","0","5","38","38","5","12","9","0","8","0","1","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000895","Jessup Ward 02 District 01, Lackawanna County, Pennsylvania","1036","1004","984","6","0","5","0","9","32","32","3","11","1","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000910","Jessup Ward 03 District 01, Lackawanna County, Pennsylvania","1067","1026","990","14","2","9","0","11","41","40","4","7","6","2","18","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0",
"7000000US42069000925","Jessup Ward 03 District 02, Lackawanna County, Pennsylvania","725","707","692","3","0","3","0","9","18","18","8","5","2","0","2","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000940","LA PLUME Voting District, Lackawanna County, Pennsylvania","386","376","368","5","0","3","0","0","10","10","2","5","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000950","THORNHURST Voting District, Lackawanna County, Pennsylvania","815","757","726","17","6","1","0","7","58","56","2","18","1","0","34","0","0","0","0","1","0","0","0","0","0","2","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000960","MADISON Voting District, Lackawanna County, Pennsylvania","1983","1918","1902","6","0","2","0","8","65","65","5","17","2","0","41","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000970","Mayfield Ward 01, Lackawanna County, Pennsylvania","438","429","417","7","0","2","0","3","9","9","3","3","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000980","Mayfield Ward 02, Lackawanna County, Pennsylvania","634","610","598","6","2","1","0","3","24","19","4","4","3","0","8","0","0","0","0","0","0","0","0","0","0","3","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","2","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069000990","Mayfield Ward 03, Lackawanna County, Pennsylvania","358","351","345","3","0","0","0","3","7","6","4","1","0","1","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001005","Moosic Ward 01, Lackawanna County, Pennsylvania","1187","1160","1130","16","2","4","0","8","27","23","1","10","0","0","12","0","0","0","0","0","0","0","0","0","0","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001010","Moosic Ward 02, Lackawanna County, Pennsylvania","1710","1661","1526","32","4","63","0","36","49","48","7","2","3","0","32","0","0","0","2","0","0","2","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001020","Moosic Ward 03, Lackawanna County, Pennsylvania","945","889","806","5","0","43","0","35","56","51","5","18","0","0","26","0","0","0","2","0","0","0","0","0","0","5","3","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001035","Moosic Ward 04, Lackawanna County, Pennsylvania","1080","1057","1001","9","1","10","0","36","23","22","1","3","0","0","16","0","0","0","1","0","0","1","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001050","MOSCOW Voting District, Lackawanna County, Pennsylvania","1645","1597","1554","17","0","12","0","14","48","46","4","13","10","0","18","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001060","NEWTON Voting District, Lackawanna County, Pennsylvania","2249","2201","2149","15","2","21","0","14","48","47","2","15","7","0","21","0","0","0","1","0","0","0","1","0","0","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001070","NORTH ABINGTON Voting District, Lackawanna County, Pennsylvania","554","532","517","0","0","12","0","3","22","21","1","3","3","1","12","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001080","Old Forge Ward 01, Lackawanna County, Pennsylvania","840","827","782","18","1","9","0","17","13","13","0","2","0","3","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001090","Old Forge Ward 02, Lackawanna County, Pennsylvania","924","900","855","10","0","15","0","20","24","22","2","1","2","0","15","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001100","Old Forge Ward 03, Lackawanna County, Pennsylvania","1404","1380","1325","19","1","21","0","14","24","24","0","4","2","0","13","1","0","0","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001110","Old Forge Ward 04, Lackawanna County, Pennsylvania","834","813","796","3","0","5","0","9","21","19","0","5","0","3","11","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42069001120","Old Forge Ward 05, Lackawanna County, Pennsylvania","938","901","858","9","3","17","0","14","37","35","5","7","0","0","20","0","0","0","0","2","0","1","0","0","0","2","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
