"GEO_ID","NAME","P4_001N","P4_002N","P4_003N","P4_004N","P4_005N","P4_006N","P4_007N","P4_008N","P4_009N","P4_010N","P4_011N","P4_012N","P4_013N","P4_014N","P4_015N","P4_016N","P4_017N","P4_018N","P4_019N","P4_020N","P4_021N","P4_022N","P4_023N","P4_024N","P4_025N","P4_026N","P4_027N","P4_028N","P4_029N","P4_030N","P4_031N","P4_032N","P4_033N","P4_034N","P4_035N","P4_036N","P4_037N","P4_038N","P4_039N","P4_040N","P4_041N","P4_042N","P4_043N","P4_044N","P4_045N","P4_046N","P4_047N","P4_048N","P4_049N","P4_050N","P4_051N","P4_052N","P4_053N","P4_054N","P4_055N","P4_056N","P4_057N","P4_058N","P4_059N","P4_060N","P4_061N","P4_062N","P4_063N","P4_064N","P4_065N","P4_066N","P4_067N","P4_068N","P4_069N","P4_070N","P4_071N","P4_072N","P4_073N",
"7000000US42085000895","SHARPSVILLE DISTRICT 02, Mercer County, Pennsylvania","1026","14","1012","978","944","23","2","6","0","3","34","34","7","10","0","1","14","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000912","SHARPSVILLE DISTRICT 03, Mercer County, Pennsylvania","1396","20","1376","1320","1282","21","4","4","0","9","56","56","10","20","3","0","20","1","0","0","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000940","SHEAKLEYVILLE Voting District, Mercer County, Pennsylvania","108","1","107","107","104","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000950","SHENANGO DISTRICT EAST, Mercer County, Pennsylvania","1387","4","1383","1344","1316","19","0","8","1","0","39","39","5","10","3","0","20","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000960","SHENANGO DISTRICT WEST, Mercer County, Pennsylvania","1498","14","1484","1444","1406","34","0","4","0","0","40","40","3","17","1","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000972","SOUTH PYMATUNING DISTRICT 01, Mercer County, Pennsylvania","1176","6","1170","1135","1115","17","0","1","0","2","35","34","1","22","0","0","11","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085000974","SOUTH PYMATUNING DISTRICT 02, Mercer County, Pennsylvania","989","6","983","962","943","3","0","10","0","6","21","20","5","8","0","0","7","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001005","SPRINGFIELD Voting District, Mercer County, Pennsylvania","1446","8","1438","1393","1384","5","0","1","0","3","45","45","0","16","7","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001020","STONEBORO Voting District, Mercer County, Pennsylvania","761","4","757","745","743","1","0","1","0","0","12","12","0","2","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001030","SUGAR GROVE Voting District, Mercer County, Pennsylvania","767","2","765","747","738","0","0","7","0","2","18","18","0","7","1","1","6","2","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001040","WEST MIDDLESEX Voting District, Mercer County, Pennsylvania","639","6","633","602","598","3","0","1","0","0","31","31","3","12","3","0","11","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001055","WEST SALEM DISTRICT EAST, Mercer County, Pennsylvania","1051","2","1049","1014","1013","1","0","0","0","0","35","34","0","16","0","1","16","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001070","WEST SALEM DISTRICT WEST, Mercer County, Pennsylvania","1617","8","1609","1571","1560","11","0","0","0","0","38","38","1","22","1","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001080","WHEATLAND Voting District, Mercer County, Pennsylvania","512","8","504","486","414","70","1","1","0","0","18","18","8","0","0","0","8","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001090","WILMINGTON Voting District, Mercer County, Pennsylvania","1027","5","1022","1000","992","6","1","0","0","1","22","22","1","14","4","1","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001100","WOLF CREEK Voting District, Mercer County, Pennsylvania","627","5","622","598","583","10","0","2","0","3","24","23","3","6","3","0","11","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42085001115","WORTH Voting District, Mercer County, Pennsylvania","672","5","667","645","638","2","5","0","0","0","22","22","0","9","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000010","ARMAGH DISTRICT NEW, Mifflin County, Pennsylvania","955","9","946","924","917","3","1","3","0","0","22","22","0","18","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000020","ARMAGH DISTRICT OLD, Mifflin County, Pennsylvania","2141","27","2114","2073","2058","9","1","5","0","0","41","41","3","15","8","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000030","BRATTON Voting District, Mifflin County, Pennsylvania","979","3","976","969","965","0","3","0","0","1","7","7","0","4","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000042","BROWN PRECINCT Reedsville/Big Valley Voting District, Mifflin County, Pennsylvania","2061","20","2041","2009","1991","7","1","8","0","2","32","28","5","22","1","0","0","0","0","0","0","0","0","0","0","0","0","4","3","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000044","BROWN PRECINCT Church Hill, Mifflin County, Pennsylvania","1091","9","1082","1053","1044","1","0","8","0","0","29","28","4","7","4","0","13","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000050","BURNHAM Voting District, Mifflin County, Pennsylvania","1583","33","1550","1504","1485","13","0","0","0","6","46","46","10","20","6","3","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000060","DECATUR DISTRICT EAST, Mifflin County, Pennsylvania","1021","7","1014","995","991","2","0","2","0","0","19","19","0","7","2","1","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000070","DECATUR DISTRICT WEST, Mifflin County, Pennsylvania","1325","11","1314","1290","1275","6","2","7","0","0","24","24","5","10","3","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000080","DERRY DISTRICT EAST, Mifflin County, Pennsylvania","1862","35","1827","1811","1791","8","0","12","0","0","16","13","2","9","0","0","2","0","0","0","0","0","0","0","0","0","0","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000090","DERRY DISTRICT NORTH, Mifflin County, Pennsylvania","1381","4","1377","1355","1342","2","0","11","0","0","22","22","5","14","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000100","DERRY DISTRICT SOUTH, Mifflin County, Pennsylvania","1607","14","1593","1573","1544","16","1","11","0","1","20","20","5","8","1","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000110","DERRY DISTRICT WEST, Mifflin County, Pennsylvania","1093","11","1082","1057","1041","2","2","12","0","0","25","25","1","17","3","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000120","GRANVILLE DISTRICT EAST, Mifflin County, Pennsylvania","1395","19","1376","1337","1329","5","3","0","0","0","39","39","1","16","6","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000130","GRANVILLE DISTRICT WEST, Mifflin County, Pennsylvania","2398","23","2375","2318","2290","10","7","7","0","4","57","57","5","32","4","0","15","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000140","JUNIATA TERRACE Voting District, Mifflin County, Pennsylvania","403","3","400","393","376","7","1","6","0","3","7","7","1","5","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000150","KISTLER Voting District, Mifflin County, Pennsylvania","230","4","226","221","217","3","1","0","0","0","5","5","3","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000160","LEWISTOWN WARD 01 PRECINCT 01, Mifflin County, Pennsylvania","1553","74","1479","1432","1389","27","6","6","0","4","47","47","8","26","3","0","8","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000180","LEWISTOWN WARD 02, Mifflin County, Pennsylvania","1663","101","1562","1518","1441","54","4","7","0","12","44","42","11","19","6","0","3","0","2","0","1","0","0","0","0","0","0","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000210","LEWISTOWN WARD 05 PRECINCT 01, Mifflin County, Pennsylvania","1790","78","1712","1654","1606","30","5","6","0","7","58","55","10","31","2","0","11","0","0","0","1","0","0","0","0","0","0","3","0","0","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000230","LEWISTOWN WARD 06, Mifflin County, Pennsylvania","1717","24","1693","1650","1614","20","2","12","0","2","43","43","4","23","2","0","12","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000250","MCVEYTOWN Voting District, Mifflin County, Pennsylvania","256","0","256","256","256","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000260","MENNO Voting District, Mifflin County, Pennsylvania","1181","3","1178","1173","1171","1","0","0","0","1","5","5","1","2","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000270","NEWTON HAMILTON Voting District, Mifflin County, Pennsylvania","158","0","158","158","158","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000280","OLIVER Voting District, Mifflin County, Pennsylvania","1631","18","1613","1585","1580","0","0","3","0","2","28","28","0","17","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000290","UNION Voting District, Mifflin County, Pennsylvania","2664","22","2642","2601","2577","11","6","3","0","4","41","41","8","10","4","2","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42087000300","WAYNE Voting District, Mifflin County, Pennsylvania","1919","26","1893","1846","1834","5","0","7","0","0","47","45","7","13","1","0","24","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000005","BARRETT DISTRICT 01, Monroe County, Pennsylvania","1361","92","1269","1224","1155","47","2","16","0","4","45","45","4","17","10","2","8","0","0","0","3","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000015","BARRETT DISTRICT 02, Monroe County, Pennsylvania","2017","120","1897","1839","1696","96","9","28","0","10","58","56","11","11","4","1","29","0","0","0","0","0","0","0","0","0","0","2","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000023","CHESTNUTHILL DISTRICT 01, Monroe County, Pennsylvania","4692","565","4127","3950","3439","435","0","50","0","26","177","170","17","56","21","1","57","3","2","0","13","0","0","0","0","0","0","7","3","2","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000026","CHESTNUTHILL DISTRICT 02, Monroe County, Pennsylvania","3461","431","3030","2920","2498","338","3","59","0","22","110","105","15","30","14","3","28","8","4","1","2","0","0","0","0","0","0","5","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000033","CHESTNUTHILL DISTRICT 03, Monroe County, Pennsylvania","2249","239","2010","1952","1773","129","7","34","0","9","58","53","8","20","9","0","11","3","0","0","1","0","0","1","0","0","0","5","3","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000036","CHESTNUTHILL DISTRICT 04, Monroe County, Pennsylvania","2787","231","2556","2464","2281","96","5","63","0","19","92","87","5","51","19","0","9","3","0","0","0","0","0","0","0","0","0","5","2","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000043","COOLBAUGH DISTRICT 01, Monroe County, Pennsylvania","3161","491","2670","2600","2148","346","3","73","0","30","70","69","14","12","7","1","15","4","0","0","14","0","0","1","0","0","1","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000046","COOLBAUGH DISTRICT 02, Monroe County, Pennsylvania","1986","360","1626","1564","1111","379","4","40","4","26","62","58","14","10","4","2","4","11","0","0","12","0","0","0","0","0","1","3","1","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000053","COOLBAUGH DISTRICT 03, Monroe County, Pennsylvania","6450","1879","4571","4351","2013","2147","16","102","4","69","220","188","35","29","2","0","17","14","13","13","62","0","0","0","1","1","1","32","32","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000056","COOLBAUGH DISTRICT 04, Monroe County, Pennsylvania","4220","1013","3207","3017","1696","1164","8","88","4","57","190","177","47","27","11","0","7","19","11","4","45","0","0","1","0","2","3","13","8","2","1","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000060","DELAWARE WATER GAP Voting District, Monroe County, Pennsylvania","580","56","524","506","450","33","0","22","0","1","18","17","0","2","1","0","9","1","2","0","2","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000070","EAST STROUDSBURG DISTRICT 01, Monroe County, Pennsylvania","1280","325","955","925","603","272","0","45","0","5","30","29","7","5","0","0","4","8","0","1","4","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000080","EAST STROUDSBURG DISTRICT 02, Monroe County, Pennsylvania","2117","427","1690","1652","1369","187","0","95","0","1","38","31","19","1","2","1","1","0","0","0","7","0","0","0","0","0","0","7","2","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000090","EAST STROUDSBURG DISTRICT 03, Monroe County, Pennsylvania","890","168","722","680","504","140","0","33","0","3","42","37","3","7","10","0","6","4","2","0","3","0","0","0","0","2","0","5","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000100","EAST STROUDSBURG DISTRICT 04, Monroe County, Pennsylvania","1175","179","996","941","741","134","0","47","0","19","55","48","14","13","2","0","13","0","0","0","5","0","0","0","0","0","1","7","5","0","0","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000110","EAST STROUDSBURG DISTRICT 05, Monroe County, Pennsylvania","1311","217","1094","1062","894","150","0","16","0","2","32","26","7","7","7","0","3","0","0","0","2","0","0","0","0","0","0","6","2","3","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000120","EAST STROUDSBURG DISTRICT 06, Monroe County, Pennsylvania","1274","271","1003","961","705","202","3","33","0","18","42","34","9","4","5","0","7","7","0","0","2","0","0","0","0","0","0","8","4","2","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000130","ELDRED Voting District, Monroe County, Pennsylvania","2208","97","2111","2061","1999","33","1","14","0","14","50","45","4","23","3","1","14","0","0","0","0","0","0","0","0","0","0","5","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000140","HAMILTON DISTRICT NORTH, Monroe County, Pennsylvania","4434","326","4108","4001","3583","281","10","111","1","15","107","104","17","38","11","1","28","0","0","0","4","4","1","0","0","0","0","2","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000150","HAMILTON DISTRICT SOUTH, Monroe County, Pennsylvania","2725","181","2544","2432","2242","123","1","50","0","16","112","110","17","34","14","1","30","0","2","0","8","1","2","0","0","1","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000162","JACKSON DISTRICT NORTH, Monroe County, Pennsylvania","2575","259","2316","2235","1864","291","4","58","0","18","81","77","18","18","3","0","23","0","0","0","12","0","0","0","0","3","0","4","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000164","JACKSON DISTRICT SOUTH, Monroe County, Pennsylvania","2814","320","2494","2403","2070","287","5","35","0","6","91","85","4","31","5","0","30","3","3","0","9","0","0","0","0","0","0","6","5","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000173","MIDDLE SMITHFIELD DISTRICT EAST, Monroe County, Pennsylvania","6585","1327","5258","5073","3193","1537","11","271","5","56","185","170","25","32","7","0","37","4","16","0","42","2","0","1","0","4","0","15","10","2","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000176","MIDDLE SMITHFIELD DISTRICT WEST, Monroe County, Pennsylvania","6063","1037","5026","4853","3907","733","13","126","1","73","173","164","38","50","24","0","30","4","4","2","12","0","0","0","0","0","0","8","3","2","0","0","0","0","0","0","0","0","2","0","1","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000180","MOUNT POCONO Voting District, Monroe County, Pennsylvania","2472","519","1953","1868","1304","446","8","94","0","16","85","85","14","11","15","0","14","10","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000190","PARADISE Voting District, Monroe County, Pennsylvania","2338","272","2066","1989","1771","158","2","41","0","17","77","73","17","26","2","0","17","7","0","0","3","0","1","0","0","0","0","4","2","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000197","POCONO DISTRICT 01, Monroe County, Pennsylvania","1621","183","1438","1360","1192","126","1","33","0","8","78","76","19","18","2","0","20","4","0","0","8","0","0","0","0","5","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
"7000000US42089000204","POCONO DISTRICT 02, Monroe County, Pennsylvania","2211","226","1985","1922","1593","235","5","68","2","19","63","60","2","28","3","0","14","2","0","0","11","0","0","0","0","0","0","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0",
